"year";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"1986-07-06";"18,28";"2,49";"15,85";"3,71";"14,00";"15,47";"10,21";"9,18";"10,42";"15,40";"15,05";"10,41";"6,95"
"1986-07-07";"1,16";"8,64";"7,37";"0,92";"0,61";"6,81";"5,04";"0,15";"7,87";"1,63";"5,05";"0,04";"11,73"
"1986-07-08";"0,00";"0,00";"0,39";"1,82";"0,00";"1,11";"4,82";"1,41";"0,26";"0,00";"1,02";"1,55";"0,00"
"1986-07-09";"13,79";"9,42";"17,90";"4,96";"15,59";"15,94";"12,44";"9,11";"12,14";"14,89";"13,82";"10,90";"14,15"
"1986-07-10";"1,49";"9,24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"10,34";"0,00";"0,00";"0,00";"7,47"
"1986-07-11";"6,19";"8,82";"12,98";"11,71";"6,37";"13,24";"12,70";"15,74";"13,64";"1,40";"11,93";"6,51";"17,71"
"1986-07-12";"0,00";"5,44";"0,00";"0,03";"0,00";"0,00";"0,00";"0,21";"2,50";"0,00";"0,00";"0,00";"0,00"
"1986-07-13";"1,82";"0,04";"0,00";"0,00";"1,58";"0,06";"0,00";"0,02";"0,00";"3,37";"0,04";"4,23";"2,47"
"1986-07-14";"5,39";"6,27";"4,09";"4,80";"1,50";"2,94";"3,53";"7,83";"8,46";"0,85";"3,11";"2,01";"1,97"
"1986-07-15";"4,41";"20,71";"11,91";"7,98";"1,08";"14,10";"18,38";"0,65";"16,81";"2,65";"12,38";"0,99";"29,30"
"1986-07-16";"0,97";"0,00";"4,22";"3,87";"0,05";"3,94";"5,34";"2,88";"0,00";"0,89";"2,21";"0,02";"0,02"
"1986-07-17";"0,22";"0,01";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,10";"0,31";"0,00";"0,66";"1,72"
"1986-07-18";"0,10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,04";"1,66";"0,00";"1,80";"0,00"
"1986-07-19";"0,00";"0,00";"0,03";"0,58";"0,09";"0,00";"0,02";"2,20";"0,00";"0,00";"0,09";"2,40";"0,00"
"1986-07-20";"6,37";"4,59";"7,57";"6,68";"9,43";"3,56";"3,67";"12,27";"3,90";"9,57";"7,06";"3,44";"3,74"
"1986-07-21";"15,88";"19,16";"9,08";"14,15";"4,39";"15,01";"11,27";"10,38";"22,12";"2,53";"8,18";"1,03";"27,15"
"1986-07-22";"4,14";"0,07";"8,31";"14,99";"4,70";"12,23";"6,95";"28,21";"3,31";"2,27";"8,23";"1,95";"14,86"
"1986-07-23";"2,77";"0,68";"2,63";"5,11";"0,22";"2,03";"6,68";"0,46";"6,27";"0,03";"3,09";"1,49";"4,91"
"1986-07-24";"11,38";"17,74";"7,22";"6,64";"8,71";"7,27";"7,64";"1,82";"17,46";"7,35";"9,78";"1,57";"13,84"
"1986-07-25";"0,00";"0,09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00"
"1986-07-26";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1,18";"0,00";"0,00";"0,00";"0,08"
"1986-07-27";"10,39";"9,28";"28,20";"21,13";"16,69";"27,02";"33,48";"12,53";"8,66";"10,13";"26,88";"14,73";"8,37"
"1986-07-28";"13,68";"16,27";"1,13";"0,29";"3,87";"5,83";"0,47";"0,04";"15,23";"6,33";"1,89";"1,96";"1,88"
"1986-07-29";"0,95";"0,67";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,30";"0,00";"0,00";"0,00";"1,03"
"1986-07-30";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00"
"1986-07-31";"1,05";"0,55";"0,65";"12,83";"9,40";"1,15";"7,28";"16,68";"0,04";"2,52";"6,74";"5,60";"0,36"
"1986-08-01";"26,17";"90,93";"15,94";"35,62";"7,34";"21,54";"25,77";"11,02";"57,81";"7,40";"19,91";"3,94";"65,22"
"1986-08-02";"0,55";"0,00";"0,00";"0,45";"0,13";"0,05";"0,00";"1,90";"0,05";"0,00";"0,02";"0,05";"0,00"
"1986-08-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,03";"0,00";"0,04";"0,00"
"1986-08-04";"0,00";"0,00";"0,00";"1,34";"0,00";"0,00";"0,00";"0,77";"0,00";"0,00";"0,00";"0,00";"0,42"
"1986-08-05";"1,51";"0,00";"1,46";"18,14";"7,37";"9,61";"9,39";"31,40";"0,56";"4,34";"2,39";"11,10";"1,34"
"1986-08-06";"1,27";"7,04";"1,44";"2,20";"0,02";"0,75";"4,91";"0,13";"10,98";"0,47";"2,04";"0,41";"0,95"
"1986-08-07";"15,49";"26,57";"12,57";"12,16";"14,92";"12,06";"9,58";"16,84";"20,15";"15,85";"13,99";"15,28";"16,64"
"1986-08-08";"0,01";"0,56";"0,00";"0,44";"0,00";"0,07";"0,00";"0,07";"0,02";"0,06";"0,02";"0,00";"2,72"
"1986-08-09";"0,00";"0,02";"0,00";"0,24";"0,00";"0,00";"0,00";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00"
"1986-08-10";"9,52";"0,19";"9,62";"11,45";"13,89";"7,76";"10,64";"16,21";"4,86";"4,78";"10,04";"13,85";"10,66"
"1986-08-11";"12,93";"20,78";"0,00";"0,00";"2,17";"9,04";"0,01";"0,01";"16,24";"14,06";"0,20";"4,12";"9,33"
"1986-08-12";"8,83";"0,00";"32,64";"11,78";"16,74";"16,79";"20,31";"11,33";"0,06";"24,52";"28,47";"10,63";"0,00"
"1986-08-13";"9,01";"0,48";"0,00";"1,86";"2,38";"2,69";"4,63";"1,07";"3,46";"1,88";"0,04";"0,99";"1,89"
"1986-08-14";"30,16";"18,77";"48,87";"34,54";"39,50";"41,40";"41,30";"20,58";"21,45";"32,75";"52,63";"18,83";"23,67"
"1986-08-15";"1,72";"4,61";"0,00";"0,08";"2,56";"0,14";"0,00";"0,15";"2,73";"2,17";"0,00";"0,35";"0,00"
"1986-08-16";"0,00";"0,00";"0,00";"0,86";"0,00";"0,01";"0,00";"5,20";"0,04";"0,00";"0,00";"0,74";"0,00"
"1986-08-17";"1,02";"2,13";"0,07";"0,98";"6,12";"0,30";"0,01";"0,89";"0,00";"5,24";"1,48";"1,22";"1,69"
"1986-08-18";"4,23";"10,58";"0,13";"0,00";"0,01";"0,38";"0,02";"0,09";"3,55";"1,56";"0,46";"0,00";"2,39"
"1986-08-19";"5,88";"11,69";"0,78";"10,36";"3,80";"1,56";"3,91";"12,41";"8,07";"5,17";"2,43";"5,54";"6,27"
"1986-08-20";"7,06";"5,37";"0,53";"0,00";"0,00";"6,16";"1,29";"0,00";"9,17";"0,12";"0,33";"0,43";"3,91"
"1986-08-21";"6,24";"5,74";"0,45";"8,01";"0,53";"0,07";"1,19";"15,76";"9,39";"0,42";"3,38";"5,66";"1,58"
"1986-08-22";"3,14";"16,13";"9,55";"4,64";"4,50";"3,11";"3,54";"7,16";"12,31";"4,03";"9,21";"4,74";"12,55"
"1986-08-23";"2,50";"6,65";"0,29";"0,41";"6,46";"0,66";"0,11";"2,49";"0,23";"6,43";"1,70";"4,37";"1,08"
"1986-08-24";"0,02";"9,04";"1,35";"10,25";"0,00";"4,39";"9,66";"3,18";"0,56";"0,34";"1,88";"0,19";"0,35"
"1986-08-25";"8,72";"9,85";"12,71";"1,59";"7,92";"15,74";"10,92";"5,18";"12,22";"2,35";"6,70";"0,85";"10,85"
"1986-08-26";"22,70";"14,68";"9,70";"17,10";"11,76";"17,66";"14,03";"19,22";"16,07";"8,18";"11,87";"4,83";"15,50"
"1986-08-27";"0,07";"12,61";"0,05";"3,39";"0,00";"2,52";"3,93";"13,26";"5,99";"0,00";"0,03";"1,98";"12,14"
"1986-08-28";"24,14";"33,46";"13,32";"13,49";"5,03";"19,85";"13,58";"2,74";"44,31";"9,81";"9,90";"2,62";"16,80"
"1986-08-29";"0,00";"0,00";"0,00";"0,23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-08-30";"2,62";"21,86";"1,22";"4,43";"1,80";"0,77";"2,08";"9,20";"6,31";"1,39";"2,09";"4,07";"17,75"
"1986-08-31";"4,55";"3,59";"2,20";"0,41";"4,19";"4,45";"0,20";"0,05";"5,39";"10,20";"3,57";"0,37";"0,57"
"1986-09-01";"12,60";"5,13";"0,00";"9,94";"0,19";"7,61";"5,36";"14,29";"15,42";"2,74";"0,09";"0,80";"14,89"
"1986-09-02";"16,01";"34,80";"19,88";"20,66";"3,92";"28,38";"35,69";"2,69";"28,33";"14,25";"13,17";"0,11";"35,03"
"1986-09-03";"0,08";"18,31";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"3,65";"0,00";"0,00";"0,00";"1,83"
"1986-09-04";"0,00";"0,00";"0,00";"4,31";"4,18";"0,00";"0,00";"9,48";"0,00";"0,00";"0,28";"2,54";"0,00"
"1986-09-05";"18,18";"15,26";"36,07";"18,01";"21,84";"25,62";"28,45";"13,92";"16,49";"20,63";"26,09";"8,27";"37,89"
"1986-09-06";"27,01";"6,68";"0,03";"0,07";"0,11";"2,78";"0,00";"0,70";"21,61";"5,40";"0,27";"0,42";"2,58"
"1986-09-07";"0,00";"0,21";"0,00";"0,11";"0,05";"0,00";"0,00";"0,01";"0,37";"0,00";"0,02";"0,08";"0,18"
"1986-09-08";"16,32";"13,59";"7,98";"10,81";"5,05";"18,49";"13,10";"11,41";"10,22";"10,39";"9,47";"5,36";"8,75"
"1986-09-09";"0,23";"9,02";"9,34";"0,75";"2,15";"2,52";"2,41";"1,40";"0,63";"2,97";"5,60";"0,00";"0,13"
"1986-09-10";"0,21";"0,29";"11,25";"4,75";"2,65";"8,20";"11,39";"4,44";"0,07";"0,06";"5,66";"2,51";"2,36"
"1986-09-11";"2,57";"4,73";"4,30";"1,50";"3,02";"5,68";"0,47";"1,65";"6,95";"1,14";"3,88";"1,53";"4,24"
"1986-09-12";"1,67";"15,48";"3,19";"3,57";"0,38";"5,80";"9,60";"6,30";"3,60";"0,64";"1,94";"2,68";"16,36"
"1986-09-13";"0,28";"2,37";"0,00";"0,35";"0,00";"2,42";"0,02";"0,10";"3,11";"0,00";"0,04";"0,00";"8,87"
"1986-09-14";"2,51";"2,22";"3,87";"10,78";"5,63";"2,43";"4,78";"13,13";"2,26";"6,88";"5,25";"2,75";"0,78"
"1986-09-15";"0,95";"6,31";"0,08";"5,72";"3,16";"3,68";"6,17";"2,19";"6,71";"3,10";"0,53";"2,45";"6,22"
"1986-09-16";"0,02";"7,22";"0,00";"0,45";"0,00";"0,00";"0,00";"0,79";"0,69";"0,97";"0,00";"2,00";"4,55"
"1986-09-17";"1,87";"3,49";"0,00";"0,11";"0,02";"0,32";"0,00";"0,75";"1,95";"3,80";"0,00";"0,47";"0,98"
"1986-09-18";"3,97";"1,47";"8,30";"7,92";"12,99";"4,83";"8,12";"4,70";"0,36";"8,28";"12,26";"7,86";"0,00"
"1986-09-19";"6,29";"4,07";"18,27";"10,97";"6,37";"19,77";"20,02";"4,49";"6,32";"6,82";"17,25";"1,90";"7,64"
"1986-09-20";"2,26";"6,04";"0,24";"0,00";"0,03";"1,13";"0,59";"0,00";"4,84";"1,75";"0,71";"0,01";"7,51"
"1986-09-21";"6,58";"11,01";"10,74";"2,04";"10,04";"10,46";"2,39";"7,57";"9,05";"7,69";"7,95";"2,37";"16,21"
"1986-09-22";"5,37";"4,75";"3,82";"1,36";"0,56";"3,35";"2,85";"0,64";"4,80";"1,63";"2,36";"0,42";"3,97"
"1986-09-23";"5,73";"1,57";"5,70";"2,05";"2,96";"6,87";"5,80";"1,55";"3,45";"6,59";"3,70";"1,45";"2,59"
"1986-09-24";"0,62";"0,00";"0,00";"2,79";"0,23";"0,24";"0,23";"1,27";"0,55";"0,42";"0,12";"1,83";"1,98"
"1986-09-25";"10,94";"12,74";"13,23";"16,93";"9,18";"13,38";"21,40";"17,96";"17,32";"3,86";"13,75";"6,39";"11,11"
"1986-09-26";"5,71";"0,48";"0,00";"0,06";"0,38";"2,59";"1,60";"0,06";"5,49";"3,93";"0,00";"3,34";"2,78"
"1986-09-27";"5,56";"0,20";"0,00";"0,00";"0,17";"0,11";"0,00";"0,00";"1,50";"4,12";"0,00";"0,16";"0,00"
"1986-09-28";"0,70";"0,03";"0,00";"2,69";"0,75";"1,83";"6,24";"0,02";"0,00";"4,39";"0,09";"1,04";"1,56"
"1986-09-29";"2,02";"5,08";"0,85";"4,49";"0,23";"6,64";"10,89";"1,02";"4,37";"1,89";"0,30";"0,01";"8,45"
"1986-09-30";"5,01";"9,90";"15,78";"11,99";"1,23";"16,11";"21,10";"2,74";"10,82";"0,34";"9,65";"0,06";"16,56"
"1986-10-01";"0,98";"4,78";"0,00";"0,00";"0,00";"0,30";"0,11";"0,06";"1,64";"0,00";"0,00";"0,00";"0,05"
"1986-10-02";"1,89";"0,90";"0,09";"0,47";"0,86";"1,85";"0,69";"0,02";"0,88";"4,46";"0,82";"1,23";"0,00"
"1986-10-03";"0,99";"0,27";"0,00";"0,00";"0,02";"1,17";"0,01";"0,00";"0,18";"1,31";"0,00";"0,11";"3,46"
"1986-10-04";"5,21";"4,28";"4,22";"4,78";"3,23";"5,74";"3,26";"4,24";"7,15";"3,93";"5,24";"1,87";"1,61"
"1986-10-05";"3,34";"4,53";"4,60";"4,39";"2,47";"6,06";"5,58";"3,61";"4,26";"2,82";"3,86";"1,20";"5,14"
"1986-10-06";"0,58";"0,04";"2,13";"1,73";"0,92";"0,65";"0,19";"1,94";"0,30";"1,23";"2,01";"0,47";"3,63"
"1986-10-07";"0,00";"0,03";"0,00";"0,13";"0,03";"0,00";"0,03";"0,39";"0,00";"0,04";"0,09";"0,00";"0,00"
"1986-10-08";"0,10";"1,65";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"0,33";"0,00";"0,00";"0,00";"0,00"
"1986-10-09";"0,15";"1,31";"0,00";"0,08";"0,00";"0,00";"0,10";"0,00";"0,36";"0,02";"0,00";"0,00";"0,20"
"1986-10-10";"0,06";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-10-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-10-12";"0,00";"0,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"1986-10-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-10-14";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,19"
"1986-10-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-10-16";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,01";"0,00";"0,07"
"1986-10-17";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,01";"0,00";"0,07"
"1986-10-18";"0,00";"0,90";"0,01";"0,58";"0,00";"0,25";"1,91";"0,02";"0,00";"0,00";"0,04";"0,00";"0,57"
"1986-10-19";"0,09";"1,31";"1,12";"2,53";"0,72";"0,84";"0,82";"2,11";"0,38";"0,69";"0,89";"0,98";"1,29"
"1986-10-20";"2,28";"0,43";"0,62";"0,01";"0,00";"1,25";"0,42";"0,54";"1,36";"1,49";"0,18";"0,05";"0,62"
"1986-10-21";"0,00";"0,26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-10-22";"0,00";"0,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,01";"0,06"
"1986-10-23";"0,00";"1,26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,31";"0,00";"0,00";"0,00";"0,38"
"1986-10-24";"0,68";"6,44";"1,75";"0,42";"0,01";"4,68";"3,79";"0,00";"3,10";"0,15";"0,52";"0,00";"5,25"
"1986-10-25";"0,91";"0,78";"0,00";"0,08";"0,00";"1,07";"1,25";"0,00";"1,16";"0,24";"0,01";"0,00";"1,10"
"1986-10-26";"1,09";"11,01";"0,00";"1,52";"0,02";"0,01";"0,47";"0,15";"4,18";"0,09";"0,01";"0,00";"2,07"
"1986-10-27";"0,51";"0,75";"0,43";"0,00";"0,07";"0,12";"0,00";"0,00";"0,08";"0,22";"0,09";"0,36";"3,19"
"1986-10-28";"0,01";"0,94";"0,45";"2,26";"0,26";"0,21";"1,99";"2,15";"0,52";"0,00";"1,39";"0,30";"0,59"
"1986-10-29";"0,01";"1,94";"1,28";"4,97";"0,09";"2,71";"7,24";"1,86";"0,08";"0,00";"1,33";"0,00";"7,34"
"1986-10-30";"1,18";"12,42";"0,00";"0,00";"0,01";"1,24";"0,24";"0,04";"1,75";"0,80";"0,08";"0,01";"11,74"
"1986-10-31";"0,44";"5,99";"6,54";"2,64";"1,12";"3,92";"2,52";"3,45";"0,66";"0,70";"2,88";"0,07";"9,00"
"1986-11-01";"0,29";"8,86";"0,26";"3,03";"0,26";"0,86";"2,20";"2,03";"3,68";"0,01";"0,44";"0,07";"4,86"
"1986-11-02";"0,00";"0,58";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-03";"0,00";"0,21";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,70"
"1986-11-04";"0,12";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,09";"0,00";"0,05";"0,00"
"1986-11-05";"0,07";"4,21";"0,68";"1,27";"0,28";"0,87";"1,34";"1,08";"0,24";"0,06";"0,77";"0,14";"4,46"
"1986-11-06";"1,42";"15,31";"0,52";"0,41";"0,00";"1,34";"1,00";"0,07";"6,00";"0,02";"0,14";"0,00";"5,07"
"1986-11-07";"0,00";"0,88";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,68"
"1986-11-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-09";"0,00";"0,00";"0,00";"0,08";"0,00";"0,05";"0,18";"0,01";"0,00";"0,00";"0,00";"0,00";"0,39"
"1986-11-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-20";"0,14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,09";"0,00";"0,00";"0,01";"0,00"
"1986-11-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-27";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-11-28";"0,01";"0,35";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,37";"0,00";"0,00";"0,00";"0,01"
"1986-11-29";"0,05";"0,21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,07";"0,00";"0,00";"0,00";"0,01"
"1986-11-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-11";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-13";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00"
"1986-12-14";"0,17";"0,11";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,51";"0,06";"0,00";"0,00";"0,12"
"1986-12-15";"0,27";"0,06";"0,55";"1,46";"0,22";"0,67";"1,71";"0,41";"0,14";"0,09";"0,61";"0,04";"0,07"
"1986-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-21";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-22";"0,00";"0,07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"1986-12-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-26";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00"
"1986-12-27";"0,03";"0,00";"0,00";"0,02";"0,00";"0,00";"0,14";"0,00";"0,09";"0,04";"0,00";"0,00";"0,00"
"1986-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1986-12-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1987-01-08";"0,06";"0,21";"0,01";"0,07";"0,04";"0,06";"0,09";"0,01";"0,12";"0,02";"0,01";"0,01";"0,17"
